	Current Ratio	Quick Ratio	Cash Ratio	Working Capital / Total Assets	Operating Cash Flow per Share	Free Cash Flow Per Share	CFO / Sales	Free Cash Flow (FCF) /Sales	CFO / Total Assets	FCF / Current Liabilities	Debt Ratio	Debt to Equity Ratio	Debt to Capital Ratio	Times Interest Earned Ratio	Equity Multiplier	Retained Earnings / Current Liabilities	Equity/Total Asset	Equity/Fixed Asset	Interest Expense / Debt	Receivables Turnover	Days' Sales Outstanding (DSO) Ratio	Payables Turnover Ratio	Days Payable Outstanding	Fixed Asset Turnover	Sales/Total Asset	Sales Growth	Asset Turnover Ratio	Net Profit Margin	Gross Profit Margin	Operating Margin Ratio	Return on Assets	Return on Equity	Earning Per Share	EBITDA/Total Asset	Equity Growth	Price to Book Ratio	Dividend Yield Ratio	Bankruptcy Status
3949	17.081131061517755	12.267257529766162	10.92984444716985	0.42473427321201856	-1.7249502928532008	-1.796838409598059	-18.070565415760502	-30.18846297584102	-0.16380168034255022	-5.288333064975979	0.21566435023457517	0.28755246697943354	26.259612087598633	-81.89711227806616	1.4435223907242796	-99.13487805967279	0.7685272859842089	448.78553163857543	0.06669229539413818	1.862127509288874	9834.716596343178	12.351197053406999	9834.716596343178	0.015443854757815362	0.007721927378907681	5927.709792065639	0.015443854757815362	-7178.583075641456	-2438.221640735502	-5878.248901558023	-34.28631898092376	-53.634144519111985	-6.350778091777862	-0.1722526257682589	-38.02767245722904	2.3206719798807836	0.0	1
3950	11.954142758095392	10.511365572048804	10.216246095888572	-71.14130503084532	-0.48955863343283723	-0.5099745655848191	-19.565993359158828	-32.69792949076665	-8.215922152413016	-2.096847645650878	29.824139555638276	0.08166372860792746	49.084340263844794	-270.9915935605573	2.2059364221475235	-78.24652532379295	-76.82766350609117	1324.7042753037824	0.23016733325141106	6.506274718557302	9834.716596343178	5.44923187537116	9834.716596343178	0.1987700121282054	0.2066174420627121	6416.611715807833	0.1987700121282054	-7771.194224422443	-2438.221640735502	-6362.465107319758	-3887.1853767331504	-66.90369729933218	-1.7982969822333152	-28.58029299658623	27.924828198924843	12.591885844100027	0.0	1
3951	3.3369732575971747	1.4101676770899472	1.0309348275503467	-93.07373537134727	-0.6511167331896925	-0.6782465970725965	-19.565993359158828	-32.69792949076665	-10.684423712322118	-1.7363112885058472	38.892940048804086	0.10851945553161543	64.1501680909655	-248.89769552777742	2.5734938555832865	-32.16559391054326	-100.49017559505704	1229.3125313527119	0.2107497814232052	5.989276782358239	9834.716596343178	3.350862948498551	9834.716596343178	0.2592010352187354	0.2694342788607324	6444.342596291013	0.2592010352187354	-7771.194224422443	-2438.221640735502	-6362.465107319758	-5066.548570107131	-84.85263179481043	-2.3874280216955404	-37.23896421421461	38.95963075429055	15.872420364979009	0.0	1
3952	3.346636251924235	1.4142511507087128	1.0339201428709017	-92.97306961399532	-0.6530021954974117	-0.6802106203098038	-19.565993359158828	-32.69792949076665	-10.673120507526871	-1.741339187993098	38.851333193053904	0.10883369924956862	64.1114103944525	-248.6391708309175	2.572228717723584	-32.209509470127216	-100.38108297257233	1228.1493611458739	0.21052257313733816	5.982819772998073	9834.716596343178	3.3605661637066384	9834.716596343178	0.25892159187834707	0.2691438031115271	6444.342596291013	0.25892159187834707	-7771.194224422443	-2438.221640735502	-6362.465107319758	-5061.1333543621595	-84.82810229620715	-2.3943413834905103	-37.199032692043765	38.86685029656487	15.855739625926276	0.0	1
3953	9.356359729014853	4.291149343145594	2.9302339259986647	-22.06657863823783	-1.8040032145515834	-1.8791700151578992	-18.134933539589753	-30.29647864593143	-2.694981659793129	-4.818064789100088	9.516207174055218	0.3006672024252639	40.451352062864515	-71.9562470281218	1.7999115200791542	-58.138885053722596	-23.515509009827227	408.61829440757174	0.05783882115602809	1.6406201486211707	9834.716596343178	10.19669758003062	9834.716596343178	0.07682662986876376	0.07188671286213225	5972.775296485987	0.07682662986876376	-7204.0910033057235	-2438.221640735502	-5899.091155329056	-1243.909293887691	-69.85380247929909	-6.636847104243403	-9.058995626495708	-25.25021641547538	5.672800635489365	0.0	1
3954	3.3483442489480075	1.4149729311994632	1.034447816748165	-92.95527628739971	-0.6533354632093672	-0.6805577741764244	-19.565993359158828	-32.69792949076665	-10.671122592647079	-1.7422279018916464	38.84397891099758	0.10888924386822789	64.10455971980117	-248.5934749112198	2.5720050963878056	-32.21727183058485	-100.36180014281865	1227.943763255181	0.2104824125967332	5.981678454645152	9834.716596343178	3.362281270032431	9834.716596343178	0.25887219845250603	0.2690924596357546	6444.342596291013	0.25887219845250603	-7771.194224422443	-2438.221640735502	-6362.465107319758	-5060.1761797988265	-84.82376654797105	-2.395563365101014	-37.19197453608154	38.850450747905725	15.852791196930866	0.0	1
3955	10.671493274523865	5.019543802354141	3.356831914101234	-4.117769632014159	-2.0495437830443684	-2.1349414406712173	-17.40240668145421	-29.06723077083995	-0.6711939883854843	-5.476622180546415	2.0831872110845424	0.3415906305073948	35.40400277547248	-28.633113110020446	1.635154755639276	-63.40781161446471	-4.052200295364159	201.1099487529425	0.021092815301254314	0.5947546107296979	9834.716596343178	11.92752012326913	9834.716596343178	0.03454567622418295	0.023855298052584156	5731.39075909491	0.03454567622418295	-6913.803808373323	-2438.221640735502	-5661.90060567348	-276.89707350399294	-66.65936734939243	-7.548510148446981	-1.9323803658308378	-41.16079119454389	3.5004961915768344	0.0	1
3956	10.73154806317455	4.948757865557818	3.3640793615523905	-5.858569872790312	-2.0674287348530767	-2.153571598805288	-17.810455770675084	-29.751974914057374	-0.8713461370844602	-5.522208346078372	2.8107521856326017	0.34457145580884607	35.03635844150013	-31.5595754605869	1.6231540226840107	-64.07511962600285	-5.945399135679992	221.28794638747388	0.022924371643148866	0.6476880626321719	9834.716596343178	11.75931745011253	9834.716596343178	0.03517567415043571	0.026783579163447008	5865.852368987455	0.03517567415043571	-7075.5063100483285	-2438.221640735502	-5794.025983308232	-371.36259344484006	-66.42668759832269	-7.60776718720512	-2.626689796629421	-39.90855610203914	3.3422675105417525	0.0	1
3957	39.25763129245478	39.25729332952178	39.210922532762915	-0.5151930330455627	-0.008448665750731	-0.008873996555081476	-19.565993359158828	-32.69792949076665	-0.2673308223747739	-3.3080845730168686	0.6213346112158362	0.0017013232174019205	1.022587740301006	-336.7757459007343	1.0286245009663615	-224.1383157214385	-0.62315584973868	1608.03156482079	0.28798271674077064	8.039555149646338	9834.716596343178	12.207406489306402	9834.716596343178	0.004141031058973121	0.004304518753842024	6329.209707732213	0.004141031058973121	-7771.194224422443	-2438.221640735502	-6362.465107319758	-89.40550883035849	-9.9669459504848	-0.044466204997564596	-0.6950883270244859	-8.236744108892395	2.003825017071753	0.0	1
3958	6.123749263382224	2.7453303894544803	1.9104075788715384	-60.16621740100145	-1.1847774163908782	-1.2341431420738314	-18.897672871798825	-31.5764258491686	-6.98174233814753	-3.16285744400094	25.27850200594716	0.197462902731813	53.18020135349827	-166.91538829056714	2.2154096171508675	-44.18477162203102	-64.81699452322013	848.9696473809088	0.13991108143745434	3.974673291088955	9834.716596343178	6.523497902316013	9834.716596343178	0.1747341760674746	0.1779091814982473	6224.115542663279	0.1747341760674746	-7506.350857333651	-2438.221640735502	-6146.064436160108	-3294.9764281419248	-77.90980990459416	-4.3545368609756805	-24.179207620208643	9.206665672997548	11.151109011929034	0.0	1
3959	3.4163031946857108	1.443691623634363	1.0554432633988375	-92.24730332270822	-0.6665957453045289	-0.6943705680255511	-19.565993359158828	-32.69792949076665	-10.59162819832758	-1.777588654145411	38.551361741149435	0.11109929088408818	63.831980423457324	-246.77529461936564	2.5631074987852203	-32.52612590105132	-99.5945618147302	1219.7632947280647	0.20888447772812285	5.936266904779436	9834.716596343178	3.430523085507892	9834.716596343178	0.25690689927469007	0.2670495705466984	6444.342596291013	0.25690689927469007	-7771.194224422443	-2438.221640735502	-6362.465107319758	-5022.09146811273	-84.65125285209884	-2.44418439944994	-36.911139832408686	38.19793436647297	15.735477101343033	0.0	1
3960	9.869624260915034	4.625282609717264	3.102586603604086	-13.83466551210995	-1.8966343110941466	-1.9756607407230695	-17.637483630433493	-29.46171165137895	-1.7649511639628255	-5.06764972402156	6.103989218327321	0.31610571851569114	38.54722069266208	-52.697955366042095	1.7377564153380036	-59.990745057878094	-14.586355343001117	313.4230462026678	0.04181601161822962	1.1841935236141845	9834.716596343178	10.990670382702072	9834.716596343178	0.05909832561148226	0.05068699607169874	5808.854049280743	0.05909832561148226	-7006.960567548202	-2438.221640735502	-5738.01799320746	-800.0808701018195	-68.64868989552646	-6.984200490656711	-5.789000442135109	-32.40793989550589	4.853290670602183	0.0	1
3961	8.735571992993448	3.9942915996088746	2.7343873506383605	-29.38320052702477	-1.6850876243766928	-1.7552996087257213	-18.28140934552138	-30.542278606975927	-3.5182074968289614	-4.500200192875373	12.543184728951289	0.28084793739611547	42.895789342672614	-90.1921189172867	1.8797034176011689	-55.45914910114149	-31.447010797241745	493.18298983640466	0.07359990749536074	2.088849708436897	9834.716596343178	9.491299470321552	9834.716596343178	0.09562871090830968	0.09224717663336296	6021.042461383917	0.09562871090830968	-7262.13672593981	-2438.221640735502	-5946.51969195445	-1637.7944638574095	-71.40087122268443	-6.198554206327119	-11.962668144892945	-18.63314638817981	6.72485026856247	0.0	1
3962	2.8484890203934574	2.4700395867395075	1.499314814152062	-66.94578195672827	-0.28920463788125256	-0.3026736423944793	-19.565993359158828	-32.69792949076665	-7.682556439914395	-0.7598618775379443	27.99166171128531	0.05387601805290673	44.48803319971479	-293.85222382059726	2.177022421482242	-27.695960273459185	-72.10691332752808	1108.9723409034768	0.2502587391337584	4.313349990585752	9834.716596343178	5.869347501717099	9834.716596343178	0.18667108291167242	0.19404084773818459	4215.8977118721305	0.18667108291167242	-7771.194224422443	-2438.221640735502	-6362.465107319758	-3651.009794272076	-63.23090364108684	-1.3214782789086998	-26.87467571631968	14.63995879168812	11.611011619296043	0.0	1
3963	3.3554562299250867	1.4179783750312718	1.0366450141231975	-92.88118611130125	-0.6547231668146509	-0.6820032987652616	-19.565993359158828	-32.69792949076665	-10.662803413853947	-1.7459284448390697	38.813356191310916	0.10912052780244184	64.0760339863705	-248.40320027543493	2.571073952677373	-32.24959376039125	-100.28150777902432	1227.0876679182552	0.21031518689502748	5.9769260842945116	9834.716596343178	3.3694228536493402	9834.716596343178	0.25866652765795245	0.2688786689687286	6444.342596291013	0.25866652765795245	-7771.194224422443	-2438.221640735502	-6362.465107319758	-5056.190571398212	-84.80571279345779	-2.4006516116537213	-37.16258486488308	38.78216416632905	15.840514143378797	0.0	1
3964	2.7191549566242568	2.7852384109546073	1.6402379035199515	-59.17550318959138	-0.18610220700603092	-0.19568967554376238	-19.565993359158828	-32.69792949076665	-6.790183395235166	-0.4816068727162417	24.750237709426184	0.0383498741509256	38.69171933423998	-306.62540405092153	2.059476690719381	-26.45111943724746	-63.66628300141336	1072.2182814274477	0.261484639097873	3.814940560702914	9834.716596343178	6.618327980160811	9834.716596343178	0.16510115971678138	0.17161934507638973	3565.0257039262488	0.16510115971678138	-7771.194224422443	-2438.221640735502	-6362.465107319758	-3230.0912675253167	-56.881884478440966	-1.0196853829184542	-23.79240556780455	7.408718632306268	10.343334907010881	0.0	1
3965	1.32820567839212	4.849162191429614	0.795184804149747	0.06726371996936849	0.37547114061116815	0.009251298301687527	0.004530601638511697	-0.10150656569636421	0.0408492014853541	0.3681284071540113	0.24509520891212452	0.21662784205761154	80.17120374041306	-55.52208021924339	3.2643258677251223	-11.347358533673116	0.5795281496637844	100.72709426259873	0.09188707854527743	5.327523823440417	9834.716596343178	12.351197053406999	9834.716596343178	0.20811292145472257	0.1816984029707082	42.843527664476966	0.20811292145472257	-125.91836183092373	-1632.0623160435455	-59.019888487920134	-25.478224714886842	-131.70361685571618	-1.8740470729019523	-0.034527439938736956	-46.88911335079858	16.40462334720697	18.88611602772216	1
3966	1.2909741184493069	5.159147790396002	0.7133156436552867	0.05806654760530602	0.3279506185197555	0.15444475318352122	0.008064459033731097	-0.19250621669026577	0.03982974669083798	0.6798170918034281	0.24580266479006405	0.7933631420248333	73.37219578947031	-48.353492510410696	2.7017602002787133	-15.452633781051246	0.5938475174652484	88.50717984453993	0.10649068154709357	6.858004749874403	9834.716596343178	12.351197053406999	9834.716596343178	0.19935861957722317	0.18112181866275515	43.30911126132184	0.19935861957722317	-138.135283934814	-1438.6760937090257	-52.942509292163386	-25.40018051606347	-93.07152043131624	-1.4998298665967715	-0.020032629293489847	-33.29394100332095	13.065007427966808	30.785557620020555	1
3967	0.7465477515847715	1.7400204016556464	0.4477694937519078	-0.05762008214357087	0.8850621441892705	-0.5602174655665924	-2.4914166082467966	-11.585828221772815	0.013796160563481676	-1.6458705078005202	0.5922638400090529	-0.9448724332881324	83.85351469603562	-13.390215211944032	4.909136692151175	-7.373042533282993	0.18165288588221667	22.795135779169925	0.5713511994124796	4.213811195567022	9834.716596343178	12.351197053406999	9834.716596343178	0.1653518376973743	0.2367680804044268	27.78994778627586	0.1653518376973743	-975.6163432418905	-1253.0770853995778	-457.32725854774884	-67.21901654154718	-337.58892865128337	-4.677724428483881	-0.07589519378609424	583.2125293686759	16.047637446284668	7.906731213875268	1
3968	1.2242707476119017	4.772559797271126	0.6793940024260677	0.04344431305691332	0.3698288359636152	0.08016749232376483	-0.3391572553828054	-1.734917943764595	0.033434611614138264	0.3842929846425712	0.27560983702569164	0.6331727671163019	73.57212753287268	-44.45767892717532	2.8949143505712778	-14.56756380498475	0.5558512462415035	81.20551502324759	0.17133675433378837	6.563770027745751	9834.716596343178	12.351197053406999	9834.716596343178	0.1929508176726649	0.18294111622988984	42.6561598805142	0.1929508176726649	-249.88299547431288	-1439.3627932924637	-108.27013157290342	-30.293233027091087	-117.33400587142704	-1.7616241235146122	-0.029747007451462144	52.239722400299684	13.315280694694373	28.23969817668449	1
3969	1.375557552096372	4.308802382458693	0.9167978117444376	0.07924865763788883	0.4556110441998968	-0.22728067194763463	-0.05480620973426102	-0.19973757492384314	0.041437078455183136	-0.16074508289843148	0.24862247073109872	-0.7020029017836622	90.73882393855992	-66.0271248652634	4.166110818345501	-4.848011848202184	0.5514431355379404	118.53200862226133	0.07931426390692804	2.9100549136383207	9834.716596343178	12.351197053406999	9834.716596343178	0.22068573609307196	0.18287415691036626	42.02071568951	0.22068573609307196	-124.31953420203375	-1931.864714476164	-77.02047156068983	-26.358171866459283	-195.3363708507964	-2.4945906076677646	-0.058497315275777645	-54.69012040358743	21.61893866425737	0.05032000835308281	1
3970	0.8849718835954261	2.6085442637398386	0.5153212867147413	-0.028194694645400198	0.7440759315991943	-0.3788436649648672	-1.8548760408158302	-8.685314981892084	0.020495967873002598	-1.0542825209913622	0.5044915336712116	-0.5042410626126652	81.21582677148899	-22.270115544852946	4.349839381602237	-9.424698002620495	0.28614177789667433	39.484032044722376	0.4529588366223094	4.885367988976546	9834.716596343178	12.351197053406999	9834.716596343178	0.17405464317757302	0.22274530569597575	31.704413521347824	0.17405464317757302	-762.4512799551876	-1299.6779374574164	-354.36429509100725	-56.592088931102126	-275.5619048328422	-3.8729300549223935	-0.06161959724245457	426.2101506338446	15.29217859622418	13.717361556444356	1
3971	1.1139830602410237	2.5513499809487294	0.7305161243795323	0.035112059322845585	1.3811848346420967	-0.664106782889448	0.2509048804361308	-0.18675718278419984	0.1264651770503588	-0.2185176230406125	0.7587910623021527	-2.027411950609948	116.51898963167847	-30.04347239605101	6.4254879721716005	-5.153657637567452	0.044519642001797255	52.264798737345664	0.03842276362679563	3.4422673165649758	9834.716596343178	12.351197053406999	9834.716596343178	0.2615772363732044	0.3529303541007176	-0.5511061482200077	0.2615772363732044	-181.0410446100582	-853.9486346941346	-44.3867423172185	-48.75237355285337	-396.7886866136031	-6.923197480374215	0.02977588135430883	-103.99935346903838	20.92991125746036	2.5393102011296804	1
3972	1.1659099717461412	3.299572127660757	0.7266131057420819	0.04201559186275025	1.082227091044539	-0.4305821809651521	0.1920744363911086	-0.14473431772144127	0.10215239570485984	0.04382444868996338	0.612914374229159	-1.2253831659059489	104.31477739981692	-35.33036714675711	5.367241630544044	-8.090452668588107	0.2009020463404807	62.717950342407974	0.05583201243238993	4.416298415371658	9834.716596343178	12.351197053406999	9834.716596343178	0.24416798756761007	0.30430479140971967	11.867626596260045	0.24416798756761007	-165.74832081416776	-1019.2446077633185	-45.2399474745345	-42.01172425713105	-310.2345189147085	-5.382482878686218	0.01596881627449951	-86.42985841653893	18.699246310756468	10.597194576913637	1
3973	0.6616250483529237	1.207184160472809	0.4063267136294334	-0.07567245071321399	0.9715566745696212	-0.6714896347960665	-2.8819319390477225	-13.365282580724308	0.009685853064401853	-2.008807593333073	0.6461118317922312	-1.2151981820068225	85.47172667671296	-7.94242854536796	5.252263564844601	-6.114359339639163	0.11754932938033902	12.556558413790341	0.6439844848382679	3.8018135370542803	9834.716596343178	12.351197053406999	9834.716596343178	0.1600126980810065	0.24537100185862226	25.388437246876805	0.1600126980810065	-1106.3923368923427	-1224.4876315798172	-520.4946634106193	-73.73859811030638	-375.6422829297324	-5.17146285946326	-0.08465322051975503	679.5329196237939	16.51110871242648	4.3419305609516705	1
3974	0.7587734539816029	1.816728950289137	0.4537357086390086	-0.05502121426382582	0.8726101572983576	-0.5441984226690125	-2.4351969633923702	-11.329653152052156	0.014387891565096438	-1.5936211018391901	0.5845117372479001	-0.9059556062411582	83.62055251586648	-14.174493337490176	4.859739218092293	-7.554245975375165	0.19088140752066252	24.2691091110636	0.5608947148927218	4.273123494510411	9834.716596343178	12.351197053406999	9834.716596343178	0.1661204746992681	0.2355295805281903	28.135675748766534	0.1661204746992681	-956.7894769484875	-1257.192900614905	-448.23350783511256	-66.28043991859265	-332.1106646900034	-4.6066445065158685	-0.07463436453367503	569.3459850737914	15.980914867354707	8.419929572242292	1
3975	0.9642885599688109	3.265799480552668	0.5471814562758369	-0.013547117486949686	0.5330528297282943	-0.20933459022506962	-1.6924840779693227	-7.746601761492649	0.008509016600863291	-0.7675379185996728	0.39178588252363944	0.008816852486381088	74.35137888668731	-29.273406748665998	3.6477494459341555	-11.117926617144892	0.40775747540181534	52.746641508392536	0.42407996133366765	5.416964614777518	9834.716596343178	12.351197053406999	9834.716596343178	0.1679758525964407	0.19003198668425364	40.11122510022042	0.1679758525964407	-685.4294175729138	-1442.039264626889	-323.9143501042284	-49.36433063579126	-211.89915247780243	-2.7819900026514226	-0.06760964097950625	385.614612598969	14.290742512823774	18.316989635856576	1
3976	0.4656048367224655	0.43936290203347933	0.1306155904704839	-0.7606370979665208	1.5387688190590323	0.956263442185023	0.0956263442185023	0.0	0.0956263442185023	0.0	1.2606370979665207	-1.5644166707735714	227.1498819551861	-0.3087473115629954	2.9661996368673065	-1.0918467714114517	-0.656263442185023	-1.8950322612440553	0.1	4.459827940031706	36.77219089134804	10.391037613476636	36.77219089134804	1.2693844095295161	1.4737580653110138	-21.308962386523362	1.2693844095295161	-17.066526785804335	7.7113387184211515	-2.9650107537480186	-19.892010704465164	-94.0660262765192	-5.101188165948894	0.2912526884370046	-46.0371505031894	20.691095197934832	0.0	1
3977	0.39800269442335656	0.39800269442335656	0.10199730557664345	-0.7960053888467131	1.5740350275036354	0.9800269442335656	0.10599191672993033	0.0	0.1	0.0	1.2880161665401395	-1.5382182482918811	231.93599852426115	-0.29400808327006966	3.032153474157197	-1.021970361343078	-0.6840215553868524	-1.9560592773138443	0.1	3.9039946111532866	37.59228022002908	9.771903000759163	37.59228022002908	1.278029638656922	1.4760323330802787	-20.254354926013633	1.278029638656922	-16.190909496410026	8.515304838774007	-2.932091610394123	-18.551660502657075	-93.9821748864461	-4.820107776934263	0.2960053888467131	-45.515170117606175	21.220767318948745	0.0	1
3978	0.4783214825535928	0.46627202369919396	0.14217310599039612	-0.745777435155205	1.5397527057280056	0.9578268940096039	0.09397527057280056	0.0	0.09397527057280056	0.006024729427199446	1.2216785174464073	-1.5975795997376094	225.4191586122943	-0.31807418828159834	3.01039064576136	-0.9397527057280055	-0.7120494588543989	-1.987950541145601	6.84167222903618	4.285582683340765	37.07100773930886	9.971112824223974	37.07100773930886	1.2759010822912022	1.4819258117184018	-21.524046375251245	1.2759010822912022	-13.237279763008061	7.584293669523238	-3.271112824223975	-17.360142209356887	-93.32353409392412	-4.6288871757760255	0.2879505411456011	-51.20186698085062	21.632868757259	0.0	1
3979	0.7979359510590482	0.7367150355115025	0.3142732044164107	-0.5245058800360435	1.2938954222622705	0.7857267955835894	0.06938954222622705	0.0	0.06938954222622705	0.030610457773772953	0.9020640489409519	-1.1796222178458597	186.7297214065748	-0.39183137332131884	3.01039064576136	-0.6938954222622705	-0.7612209155475459	-1.9387790844524544	34.35310224885193	5.8590692975214695	34.09613460937347	11.077470599819781	34.09613460937347	1.1775581689049084	1.4081686266786813	-19.58177383587194	1.1775581689049084	-10.532849644884976	5.887878413609667	-4.377470599819783	-13.524768587291423	-93.32353409392412	-3.5225294001802174	0.2387790844524541	-76.9185388313665	21.632868757259	0.0	1
3980	0.4940121945707552	0.4940121945707552	0.20583841440448133	-0.48832317119103735	-0.058832317119103736	-0.1764969513573112	-0.4	-1.2411676828808962	-0.15883231711910376	-0.6	0.6588323171191037	6.312274392908017	83.31900915346108	-1.052844511689859	3.417789886474009	-1.7471554883101412	0.14116768288089626	0.4293414630471702	0.3941615855955186	16.331731719443383	86.04596036011205	4.252993902714622	86.04596036011205	0.3764969513573112	0.31766463423820746	307.6894905527514	0.3764969513573112	-143.27603661384433	-18.675003041109676	-61.69371341252123	-60.211216491295964	-95.74273894274141	-0.29416158559551864	-0.15883231711910376	5188568.93657181	4.194460367645045	0.0	1
3981	0.13941355835250138	0.13941355835250138	0.06453409797438424	-0.5775783442259719	-0.09482731879813355	-0.3618233403245046	-3.106948437553636	-12.961063038577656	-0.19482731879813356	-2.1468276786020772	0.5014738589728738	5.190317057192434	66.15986753826016	-0.8115822610807388	2.9028790803242113	-3.380562649661132	0.25985544906207425	0.37340560140524337	0.9221728216761352	16.592116783059836	3853.4149559582183	7.505076140881056	3853.4149559582183	0.29112849656914086	0.23497186973605932	90.17747185289673	0.29112849656914086	-1009.6194604840664	-950.9778762228973	-501.65724557617904	-86.12060516679752	-154.06069568558982	-0.4354659020256158	-0.23349801076318552	4953272.425381022	8.111860410855584	0.0	1
3982	0.16452147965755798	0.16452147965755798	0.07073972646489778	-0.6928472488427458	-0.08847898663611879	-0.29170627919933984	-1.3194261751844214	-5.204457545593369	-0.18847898663611884	-1.1253863858196693	0.6228056884086601	6.941604474319076	80.19106305704928	-0.7792697855846602	3.0705002571757225	-2.4935779616530427	0.16405965194584815	0.27097606478400005	0.6606068699900195	21.019268816662837	1363.4707390456479	5.462101930878598	1363.4707390456479	0.39976366168089766	0.3244193346902707	119.68685255910339	0.39976366168089766	-448.3340531368962	-332.4262333069326	-210.32777976625414	-79.58588415090074	-114.52694441905302	-0.4292602735351022	-0.20161364628161058	6645024.675304253	6.2044333557655955	0.0	1
3983	0.17347054190502148	0.17347054190502148	0.0668069802158409	-0.7466853554878132	-0.08663860395683182	-0.3157344167652595	-0.39014965795974754	-1.3348489478729488	-0.18007170926333022	-0.6361179208142591	0.6735048145698285	7.655796347062679	85.83293791463623	-0.9242815131993947	3.1028737313178527	-2.039890854138147	0.12977863277692234	0.22659185242585042	0.513492335703654	22.986350949132675	87.00939531820315	4.327895098031968	87.00939531820315	0.450065469830243	0.3634268658734112	123.72789288542856	0.450065469830243	-162.7749462278003	-13.292577486190151	-60.4704428228805	-75.56611303290454	-93.28051051601292	-0.44961025651791325	-0.18007170926333022	7351284.730772822	5.121300081672401	0.0	1
3984	0.14573614219986175	0.14573614219986175	0.06595561304807201	-0.6111221599599673	-0.09308754194814114	-0.3420492714219789	-2.5975325952144406	-10.750482585840285	-0.19308754194814118	-1.8557329115511085	0.5361209280042525	5.693431641523635	70.16929520216058	-0.8016103297255583	2.9499617171315644	-3.12854929067044	0.2324857492069698	0.34365960114753724	0.8479776148397051	17.872106927791382	3143.8111855718694	6.923276885447911	3143.8111855718694	0.3222960119005348	0.2606017927411714	98.13255437681926	0.3222960119005348	-849.70493919571	-774.6887583875133	-418.6297193182271	-84.30043685534334	-142.79011771940196	-0.434044386951928	-0.2244808647369189	5441515.688372916	7.570980117248057	0.0	1
3985	0.13605975639751425	0.13605975639751425	0.06622009503042997	-0.481703913995169	-0.09819021683167285	-0.40891300887260695	-4.4019825432155955	-18.58184825656177	-0.19819021683167287	-2.8868471675517684	0.4123343208877018	3.849824703567105	55.80283024589829	-0.8485923316067755	2.793675257824285	-4.009570119189816	0.33049449992350394	0.4575053404793825	1.105491696857512	13.058305417439815	5657.498186937748	8.977763236858681	5657.498186937748	0.2087147545510475	0.16769571690816884	76.89785729201083	0.2087147545510475	-1415.4960914102594	-1399.316097889685	-712.778116361773	-90.10443543164882	-182.77498373786227	-0.43377990496957003	-0.25536139602046704	3618583.8664156334	9.445545103706865	0.0	1
3986	0.12813523225461015	0.12813523225461015	0.061998376671010436	-0.5177423497102929	-0.09793076054370538	-0.39709664041019066	-4.015652557267608	-16.90433177387562	-0.1979307605437054	-2.66608717558149	0.439669863596019	4.292853222203318	59.00778640322642	-0.82937035157739	2.81889232043591	-3.830108106445952	0.3086779570144437	0.42646699198758065	1.0545234172243623	14.308849909438809	5119.217500601673	8.542898949514079	5119.217500601673	0.23553138468342977	0.1892528035292617	75.98706852943727	0.23553138468342977	-1294.8775388931376	-1265.4452216084562	-649.7630736435051	-89.36745048593058	-174.1653327585237	-0.43800162332898956	-0.24958293993324265	4082336.291031456	9.07669132152443	0.0	1
3987	0.11298717358863516	0.11298717358863516	0.04707798899526465	-15.546851669268568	-0.07897156506078294	-0.2369146951823488	-2.6257155950937876	-4.8672188520855135	-1.86141845806196	-0.5303229771590152	6.794437573817156	7.14357849646065	86.82783073265571	-39.90565357992681	3.1035682823382755	-3.8151283209547096	-15.94692404387825	189.56865478300494	0.5168308028664992	22.51006235954775	1214.7717860085154	3.9209287418982965	1214.7717860085154	0.45499619512933653	0.3776554351989183	843.6397135298337	0.45499619512933653	-1045.8159894000096	-295.1487983047541	-792.1513519017511	-875.1282635449749	-93.8768384884387	-0.39485782530391467	-6.093241954107578	6964691.694860183	7.271436949233351	0.0	1
3988	0.08953312224453823	0.08953312224453823	0.03730546760189093	-21.32641213390413	-0.07638837947324278	-0.2291651384197283	-3.4954089335117606	-6.294542702376875	-2.5162475933974275	-0.5030968379617258	9.181458909517454	6.862160726263088	86.57874939780825	-55.202278974910236	3.0842263251675157	-4.508205968219938	-22.222856974027977	263.5580343965132	0.5125007662500038	22.16475757564795	1657.1254202351333	3.728459723590674	1657.1254202351333	0.4543119436047995	0.3801916026808103	1121.5357147871418	0.4543119436047995	-1392.000854364113	-404.9258849935158	-1078.056840581244	-1187.2105592972764	-93.76198271086957	-0.38194189736621387	-8.401646556130848	6736877.278649608	8.066109097230914	0.0	1
3989	0.1648393390922305	0.1648393390922305	0.06868305795509605	-2.7694120127400668	-0.08468246611777012	-0.25404739835331036	-0.702999461346898	-1.7116944001803673	-0.413723635370411	-0.590514466252736	1.5172160165062523	7.7657362883855585	87.37849920390973	-6.087907554278718	3.1463294390215157	-2.2828737715979677	-2.0721052243359384	25.993095876693733	0.5264036383643483	23.273461421879126	236.8173372642722	4.346438827349405	236.8173372642722	0.45650893690583616	0.37204848166724197	229.26784068885559	0.45650893690583616	-280.47124577317476	-52.45385473284733	-160.07212175516162	-185.17740547442867	-94.13076139072042	-0.42341233058885064	-0.9898260999635735	7468343.30882447	5.514577499471888	0.0	1
